snippet_id,file_path,language,primary_label,is_clean,pair_group,pair_role,source_type,notes,has_off_by_one,has_incorrect_conditional,has_array_length_index_misuse,has_missing_break,has_while_not_updated,line_count,char_count,parse_crashed,parse_completeness,has_error_nodes,error_node_count,missing_node_count,unstable_span_count,class_declaration_count,method_declaration_count,local_variable_declaration_count,return_statement_count,while_statement_count,assignment_expression_count,binary_expression_count,max_ast_depth,ast_node_count,for_statement_count,loop_condition_contains_lt,loop_condition_contains_leq,loop_condition_contains_gt,loop_condition_contains_geq,loop_condition_contains_length,loop_condition_off_by_one_pattern_count,loop_condition_leq_bare_length_count,for_node_with_array_access_count,max_for_loop_body_size,if_statement_count,assignment_inside_if_condition_count,equality_in_if_condition_count,boolean_literal_in_if_condition_count,logical_operator_in_if_condition_count,array_access_count,array_index_uses_length_directly_count,array_index_uses_length_expression_count,unique_arrays_accessed_count,switch_block_count,switch_case_group_count,switch_case_ends_with_terminator_count,switch_fallthrough_case_count,switch_empty_stacked_label_count,switch_default_label_count,switch_comment_count,max_switch_case_body_size,while_condition_with_method_call_count,while_condition_with_field_access_count,while_condition_true_literal_count,while_body_with_exit_count,while_body_method_call_count,while_condition_var_updated_count,while_condition_var_not_updated_count,max_while_body_size
gen_missing_break_bug_018,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug018.java,java,MISSING_BREAK_IN_SWITCH,0,pair_618,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,18,436,0,1.0,0,0,0,0,1,1,1,1,0,4,0,11,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_018,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix018.java,java,NO_ISSUE,1,pair_618,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,19,459,0,1.0,0,0,0,0,1,1,1,1,0,4,0,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_while_no_update_bug_010,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug010.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_780,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,9,201,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
gen_while_no_update_fix_010,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix010.java,java,NO_ISSUE,1,pair_780,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,10,222,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_clean_stacked_labels_001,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels001.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanStackedLabels001,0,0,0,0,0,14,314,0,1.0,0,0,0,0,1,1,1,1,0,2,0,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,0,12,0,0,0,0,0,0,0,0
gen_clean_boundary_minus_one_010,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne010.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne010,0,0,0,0,0,48,1136,0,1.0,0,0,0,0,1,6,7,8,1,3,9,11,378,3,3,1,0,0,3,1,0,3,30,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_off_by_one_bug_114,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug114.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_204,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,59,1314,0,1.0,0,0,0,0,1,6,6,9,1,5,8,11,399,2,2,1,0,0,2,1,1,2,24,4,0,1,0,0,2,0,0,2,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14
gen_off_by_one_fix_114,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix114.java,java,NO_ISSUE,1,pair_204,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,59,1313,0,1.0,0,0,0,0,1,6,6,9,1,5,8,11,399,2,2,0,0,0,2,0,0,2,24,4,0,1,0,0,2,0,0,2,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14
gen_clean_verbose_boolean_013,data/ml/raw_snippets_generated/clean/GenCleanVerboseBoolean013.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanVerboseBoolean013,0,0,0,0,0,8,183,0,1.0,0,0,0,0,1,1,0,2,0,0,1,9,49,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_generic_103,data/ml/raw_snippets_generated/clean/GenCleanGeneric103.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric103,0,0,0,0,0,9,215,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,77,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_104,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug104.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_874,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,48,1200,0,1.0,0,0,0,0,1,5,6,4,1,4,3,11,370,2,2,0,0,0,2,0,0,2,30,0,0,0,0,0,2,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,1,9
gen_while_no_update_fix_104,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix104.java,java,NO_ISSUE,1,pair_874,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,49,1221,0,1.0,0,0,0,0,1,5,6,4,1,4,3,11,375,2,2,0,0,0,2,0,0,2,30,0,0,0,0,0,2,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14
gen_array_index_bug_025,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug025.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_455,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,24,541,0,1.0,0,0,0,0,1,4,0,2,0,0,2,10,180,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_025,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix025.java,java,NO_ISSUE,1,pair_455,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,24,545,0,1.0,0,0,0,0,1,4,0,2,0,0,3,11,183,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_missing_break_bug_119,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug119.java,java,MISSING_BREAK_IN_SWITCH,0,pair_719,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,21,515,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_119,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix119.java,java,NO_ISSUE,1,pair_719,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,22,538,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_bug_043,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug043.java,java,MISSING_BREAK_IN_SWITCH,0,pair_643,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,21,514,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_043,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix043.java,java,NO_ISSUE,1,pair_643,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,22,537,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_off_by_one_bug_019,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug019.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_109,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,7,182,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,71,1,1,1,0,0,1,1,1,1,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_019,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix019.java,java,NO_ISSUE,1,pair_109,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,7,181,0,1.0,0,0,0,0,1,1,1,0,0,0,1,11,71,1,1,0,0,0,1,0,0,1,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_124,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug124.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_384,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,16,444,0,1.0,0,0,0,0,1,2,2,1,0,1,1,11,145,1,1,0,0,0,1,0,0,1,30,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_124,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix124.java,java,NO_ISSUE,1,pair_384,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,16,445,0,1.0,0,0,0,0,1,2,2,1,0,0,2,11,145,1,1,0,0,0,1,0,0,1,30,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_bug_001,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug001.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_091,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,9,216,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,77,1,1,1,0,0,1,1,1,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_001,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix001.java,java,NO_ISSUE,1,pair_091,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,9,215,0,1.0,0,0,0,0,1,1,2,1,0,1,1,10,77,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_generic_117,data/ml/raw_snippets_generated/clean/GenCleanGeneric117.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric117,0,0,0,0,0,15,321,0,1.0,0,0,0,0,1,2,0,4,0,0,4,9,97,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_001,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug001.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_771,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,8,188,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21
gen_while_no_update_fix_001,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix001.java,java,NO_ISSUE,1,pair_771,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,9,219,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30
gen_incorrect_cond_bug_104,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug104.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_364,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,82,1971,0,1.0,0,0,0,0,1,9,11,8,0,8,8,12,640,5,5,0,0,0,5,0,0,5,30,4,1,0,0,0,11,0,0,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_104,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix104.java,java,NO_ISSUE,1,pair_364,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,82,1972,0,1.0,0,0,0,0,1,9,11,8,0,7,9,12,640,5,5,0,0,0,5,0,0,5,30,4,0,1,0,0,11,0,0,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_140,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug140.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_400,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,63,1446,0,1.0,0,0,0,0,1,8,3,14,1,2,12,11,450,1,1,0,0,0,1,0,0,1,30,8,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_incorrect_cond_fix_140,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix140.java,java,NO_ISSUE,1,pair_400,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,63,1447,0,1.0,0,0,0,0,1,8,3,14,1,1,13,11,450,1,1,0,0,0,1,0,0,1,30,8,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
gen_clean_generic_067,data/ml/raw_snippets_generated/clean/GenCleanGeneric067.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric067,0,0,0,0,0,19,499,0,1.0,0,0,0,0,1,2,2,4,0,0,3,11,163,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_bug_158,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug158.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_248,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,11,275,0,1.0,0,0,0,0,1,1,2,1,0,0,2,11,93,1,1,1,0,0,1,1,1,1,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_158,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix158.java,java,NO_ISSUE,1,pair_248,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,11,274,0,1.0,0,0,0,0,1,1,2,1,0,0,2,11,93,1,1,0,0,0,1,0,0,1,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_056,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug056.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_316,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,8,185,0,1.0,0,0,0,0,1,1,0,2,0,1,0,9,49,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_056,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix056.java,java,NO_ISSUE,1,pair_316,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,8,186,0,1.0,0,0,0,0,1,1,0,2,0,0,1,9,49,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_027,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug027.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_797,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,32,725,0,1.0,0,0,0,0,1,3,1,4,1,3,2,11,200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,1,0,1,21
gen_while_no_update_fix_027,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix027.java,java,NO_ISSUE,1,pair_797,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,33,756,0,1.0,0,0,0,0,1,3,1,4,1,4,3,11,209,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,1,1,0,30
gen_off_by_one_bug_100,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug100.java,java,OFF_BY_ONE_LOOP_BOUNDARY,0,pair_190,buggy,synthetic_generated,starts from .length instead of .length - 1,1,0,0,0,0,15,362,0,1.0,0,0,0,0,1,2,3,1,0,1,2,11,139,2,2,1,0,0,2,1,1,2,20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_off_by_one_fix_100,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix100.java,java,NO_ISSUE,1,pair_190,fixed,synthetic_generated,corrected with < length boundary,0,0,0,0,0,15,361,0,1.0,0,0,0,0,1,2,3,1,0,1,2,11,139,2,2,0,0,0,2,0,0,2,20,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_scanner_loop_004,data/ml/raw_snippets_generated/clean/GenCleanScannerLoop004.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanScannerLoop004,0,0,0,0,0,63,1374,0,1.0,0,0,0,0,1,9,4,9,3,3,12,12,435,1,1,0,0,0,1,0,0,1,29,3,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,22
gen_array_index_bug_032,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug032.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_462,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,5,122,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_032,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix032.java,java,NO_ISSUE,1,pair_462,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,5,126,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_141,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug141.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_911,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,32,796,0,1.0,0,0,0,0,1,3,3,2,1,3,1,11,230,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,1,0,1,21
gen_while_no_update_fix_141,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix141.java,java,NO_ISSUE,1,pair_911,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,33,831,0,1.0,0,0,0,0,1,3,3,2,1,4,2,11,239,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,1,1,0,30
gen_array_index_bug_038,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug038.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_468,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,41,925,0,1.0,0,0,0,0,1,6,2,7,0,2,8,12,308,1,1,0,0,0,1,0,0,1,29,4,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_038,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix038.java,java,NO_ISSUE,1,pair_468,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,41,929,0,1.0,0,0,0,0,1,6,2,7,0,2,9,12,311,1,1,0,0,0,1,0,0,1,29,4,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_missing_break_bug_031,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug031.java,java,MISSING_BREAK_IN_SWITCH,0,pair_631,buggy,synthetic_generated,case falls through without break (unintentional),0,0,0,1,0,33,780,0,1.0,0,0,0,0,1,2,1,4,0,6,2,11,202,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,4,1,0,1,0,12,0,0,0,0,0,0,0,0
gen_missing_break_fix_031,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix031.java,java,NO_ISSUE,1,pair_631,fixed,synthetic_generated,every case ends with break/return,0,0,0,0,0,34,803,0,1.0,0,0,0,0,1,2,1,4,0,6,2,11,205,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,5,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_array_index_bug_004,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug004.java,java,ARRAY_LENGTH_INDEX_MISUSE,0,pair_434,buggy,synthetic_generated,accesses array[array.length] directly (out of bounds),0,0,1,0,0,24,544,0,1.0,0,0,0,0,1,4,0,4,0,1,4,10,176,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_array_index_fix_004,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix004.java,java,NO_ISSUE,1,pair_434,fixed,synthetic_generated,corrected with .length - 1 as last valid index,0,0,0,0,0,24,548,0,1.0,0,0,0,0,1,4,0,4,0,1,5,10,179,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_while_true_break_007,data/ml/raw_snippets_generated/clean/GenCleanWhileTrueBreak007.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanWhileTrueBreak007,0,0,0,0,0,12,257,0,1.0,0,0,0,0,1,1,1,1,1,0,1,10,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23
gen_clean_verbose_boolean_001,data/ml/raw_snippets_generated/clean/GenCleanVerboseBoolean001.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanVerboseBoolean001,0,0,0,0,0,19,402,0,1.0,0,0,0,0,1,3,0,5,0,0,5,9,118,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_101,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug101.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_871,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,54,1231,0,1.0,0,0,0,0,1,6,5,9,2,3,11,12,406,2,2,0,0,0,2,0,0,2,29,6,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,22
gen_while_no_update_fix_101,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix101.java,java,NO_ISSUE,1,pair_871,fixed,synthetic_generated,condition variable updated inside the loop body,0,0,0,0,0,55,1252,0,1.0,0,0,0,0,1,6,5,9,2,3,11,12,411,2,2,0,0,0,2,0,0,2,29,6,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,27
gen_clean_boundary_minus_one_040,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne040.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanBoundaryMinusOne040,0,0,0,0,0,9,230,0,1.0,0,0,0,0,1,1,2,1,0,1,2,10,80,1,1,1,0,0,1,1,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_clean_generic_090,data/ml/raw_snippets_generated/clean/GenCleanGeneric090.java,java,NO_ISSUE,1,,clean,synthetic_generated,clean snippet GenCleanGeneric090,0,0,0,0,0,24,547,0,1.0,0,0,0,0,1,2,3,2,0,4,1,11,157,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0
gen_incorrect_cond_bug_048,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug048.java,java,INCORRECT_CONDITIONAL_OPERATOR,0,pair_308,buggy,synthetic_generated,uses assignment (=) instead of equality (==) in condition,0,1,0,0,0,43,1007,0,1.0,0,0,0,0,1,5,6,8,0,4,6,12,332,3,3,0,0,0,3,0,0,3,29,4,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_incorrect_cond_fix_048,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix048.java,java,NO_ISSUE,1,pair_308,fixed,synthetic_generated,uses == for comparison correctly,0,0,0,0,0,43,1008,0,1.0,0,0,0,0,1,5,6,8,0,3,7,12,332,3,3,0,0,0,3,0,0,3,29,4,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_while_no_update_bug_079,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug079.java,java,WHILE_VARIABLE_NOT_UPDATED,0,pair_849,buggy,synthetic_generated,no condition variable changes inside the while body (infinite loop),0,0,0,0,1,45,1053,0,1.0,0,0,0,0,1,6,2,10,1,0,11,12,339,1,1,0,0,0,1,0,0,1,30,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22
